id,preco
2023,161160.52190039918
2024,90077.24265890243
2025,114181.76633870412
2026,105081.11280475049
2027,51886.9403329713
2028,43533.70896595244
2029,71746.8167428136
2030,126919.43640717688
2031,131914.03831592202
2032,84767.66146567381
2033,208033.42950780873
2034,73571.15501145432
2035,224895.06527037246
2036,146012.83165200244
2037,202981.04393626392
2038,391004.3369945156
2039,270091.9207430133
2040,241018.036234048
2041,142665.35442050177
2042,149721.23233784945
2043,197889.11046369898
2044,101303.01942581411
2045,70184.61852246865
2046,253493.92039562901
2047,132054.25140794442
2048,146881.620783968
2049,362210.6084395601
2050,114623.56629844119
2051,200146.41865909894
2052,124724.23996092234
2053,45429.33451611036
2054,193430.72856839062
2055,214405.16625841285
2056,132198.38217707572
2057,62006.28022855644
2058,167392.02928851286
2059,136130.93264073288
2060,67806.4225091692
2061,121221.49659518391
2062,104032.34640379912
2063,87914.1617539132
2064,106935.77445966793
2065,85133.60546056592
2066,113601.98709278762
2067,102864.3871148042
2068,248815.48565103652
2069,69480.25722605071
2070,132613.0595435905
2071,253097.10773180783
2072,166054.95196760414
2073,107959.88465449013
2074,78612.20999445817
2075,175808.16522234047
2076,67083.85993516182
2077,73188.04039751517
2078,124343.4677511853
2079,94937.25850973012
2080,128727.50052680848
2081,81614.26222418279
2082,99409.25865693307
2083,59162.704971414496
2084,103786.28649026844
2085,63981.918522347376
2086,125778.30843760978
2087,129325.77549253679
2088,69126.58146354363
2089,71121.73727763991
2090,137420.83589219287
2091,120355.37266215318
2092,101848.12204204661
2093,167343.88200775048
2094,86622.11561107151
2095,98421.88902147432
2096,246221.07612380007
2097,101354.73197028707
2098,93865.39306918555
2099,329094.26442414755
2100,87751.34232890372
2101,99955.40956866422
2102,70359.36462699523
2103,115042.65997729999
2104,123366.327720466
2105,571824.7910527845
2106,69792.61253906878
2107,102323.63499520188
2108,111115.53010989816
2109,164906.4545604723
2110,76935.53798494514
2111,123772.90351663019
2112,109814.23725516492
2113,190859.17718494567
2114,73255.26276487438
2115,122102.9650380734
2116,284176.1910888415
2117,219508.0380989794
2118,269982.94947861944
2119,46354.55477549616
2120,96492.19416065846
2121,103843.77134383623
2122,143497.70333954933
2123,216001.307354667
2124,125623.68172680424
2125,164804.21623883274
2126,75201.85984548838
2127,171818.58921836398
2128,170806.13079692435
2129,191274.30312806737
2130,120109.16087313213
2131,130996.47525276481
2132,261362.57892210537
2133,66768.69977683741
2134,90468.39378575177
2135,81035.30990750705
2136,61842.120453822274
2137,205677.1113057373
2138,75718.78149701061
2139,138640.17104551528
2140,192008.87007991725
2141,145468.48866959024
2142,305017.22307489504
2143,170768.27758670656
2144,77867.78079881033
2145,147682.58187930618
2146,106912.28073910106
2147,313666.92289988534
2148,152533.7730219643
2149,105913.44484891515
2150,214524.7940864064
2151,51450.19638380119
2152,132157.34905343558
2153,313062.7735403581
2154,89078.90171768134
2155,83260.59569979686
2156,294063.66046424414
2157,159283.7481688115
2158,176470.41600485533
2159,131057.82534464629
2160,79667.7647810557
2161,117767.78449355479
2162,86661.74997190112
2163,146163.27759610093
2164,111566.0866654707
2165,69774.61731096212
2166,168575.37745024063
2167,155499.06065804878
2168,110932.85195483101
2169,73559.61874342241
2170,119178.84247157935
2171,77427.0472200877
2172,166040.9165094513
2173,148814.61528805096
2174,279162.31396826357
2175,98720.91931170838
2176,144108.3447104909
2177,96711.20492846787
2178,105540.47533463234
2179,61352.99408997224
2180,348759.1734818401
2181,46840.415928312934
2182,250289.63760749332
2183,182194.36701026157
2184,60551.79032194448
2185,147501.049726677
2186,190291.6883140775
2187,243850.31857454398
2188,36732.01649233139
2189,104023.56608063799
2190,95501.40844320889
2191,258468.70753768212
2192,78537.32155903848
2193,299027.5007751396
2194,143755.562762595
2195,99375.5653053816
2196,112544.76927028001
2197,43624.91823867675
2198,163328.2071974194
2199,202685.9828519661
2200,110625.47168232554
2201,95143.25908015462
2202,46336.61331834144
2203,179148.04676544265
2204,129989.48570877903
2205,135459.3575754973
2206,66965.87301765515
2207,130067.67854583588
2208,266350.41038615955
2209,64525.91495683573
2210,88088.40637621195
2211,210740.99149258234
2212,85477.56032280554
2213,131654.5977091271
2214,236465.74791468246
2215,91860.59951043958
2216,241370.16923331423
2217,163942.61095908115
2218,74839.11987848005
2219,158526.4510459007
2220,118187.62548442681
2221,151476.79974906583
2222,65882.06036413186
2223,115845.44363314996
2224,74628.88527076997
2225,227186.123659167
2226,86266.85357735936
2227,109805.3034239051
2228,87537.15761898037
2229,125284.33767855364
2230,106917.66705004065
2231,58780.36975905665
2232,131827.77219626497
2233,169501.69297716022
2234,145494.42643580065
2235,162787.86811493174
2236,114015.38095525939
2237,77751.64764011512
2238,227441.17761049222
2239,63367.44686711015
2240,170000.92845174466
2241,205458.26091726733
2242,148011.36537698098
2243,337811.78465362615
2244,91775.96392193128
2245,102850.19274432803
2246,132836.45126915356
2247,95237.08832944202
2248,140338.8428182106
2249,262400.55962024746
2250,379888.00855614047
2251,196727.6554350008
2252,124167.8829755476
2253,130616.4878805253
2254,66476.03583875942
2255,120950.97402573634
2256,110308.02453724139
2257,136289.0450008411
2258,265239.63697952946
2259,150288.60232329124
2260,130362.98755468076
2261,91402.4200458059
2262,124147.98348497554
2263,130342.88937186476
2264,149867.9245586438
2265,159460.49785345775
2266,223914.5027562888
2267,74264.21852276291
2268,77035.99037514097
2269,211763.08903766936
2270,76923.68564828485
2271,131799.49863660135
2272,355475.3403979498
2273,61429.75274118878
2274,290558.83901000395
2275,153987.69450367303
2276,294822.02995131246
2277,146387.2225882335
2278,358725.8114723912
2279,122480.38562251064
2280,100737.64742681484
2281,72765.68402748376
2282,158649.24636776335
2283,143734.6141345212
2284,94360.17388239056
2285,134594.87372332238
2286,224871.2110691027
2287,100267.69212986452
2288,159108.66232924047
2289,325903.40126685175
2290,127509.19536822432
2291,111374.91731050555
2292,50136.70542045167
2293,113002.72303633291
2294,105272.36046474944
2295,81268.4561502483
2296,106947.17144327173
2297,148753.78463613597
2298,295881.1528382301
2299,254437.88902873365
2300,127540.73734516396
2301,156832.91628107382
2302,123533.66233683722
2303,67396.40131224705
2304,81083.95858151479
2305,157711.18602295037
2306,66476.1407245057
2307,284548.4473095297
2308,91175.72441756728
2309,114919.05428897103
2310,104105.0033995806
2311,128505.82691161093
2312,73146.4833759829
2313,73753.9221584786
2314,115716.5182599306
2315,80162.16552472177
2316,133522.8906508057
2317,60082.23031101275
2318,175762.53918803734
2319,246981.08727890946
2320,134536.30481946675
2321,286494.1183436371
2322,190494.13273567872
2323,163421.6205185479
2324,92522.34001116363
2325,122796.05549024597
2326,126179.22313397031
2327,87477.28209968201
2328,83190.62160816237
2329,162248.41203301278
2330,73319.82364104081
2331,151956.57660341568
2332,96015.83317614226
2333,129038.31758099305
2334,123975.89352437634
2335,152176.60759410774
2336,80437.73185082155
2337,174628.69111743616
2338,65000.337301783125
2339,136382.68163457888
2340,136847.3563357506
2341,103156.14956712116
2342,224974.42808132397
2343,152998.8369416005
2344,92670.27709364488
2345,118284.4713591008
2346,117799.08986263901
2347,84484.66988271117
2348,139470.19588747554
2349,60324.86732318452
2350,85505.06112685209
2351,91514.60535095414
2352,78768.78431529437
2353,62970.856426347906
2354,123262.23898002208
2355,68039.4457585165
2356,118350.65287308737
2357,67786.56522996417
2358,126460.16908329491
2359,290864.2704121646
2360,110776.80164107577
2361,159040.44309848384
2362,76180.37961277428
2363,149285.0044013258
2364,128288.37697828586
2365,70184.61852246865
2366,65032.96636766897
2367,338690.7251881083
2368,88956.32411025275
2369,130458.16479053181
2370,138713.09802850525
2371,94715.831057404
2372,425179.9958115742
2373,39493.992844367436
2374,94697.49870352028
2375,235199.32180210832
2376,68612.6967180656
2377,172061.9811651015
2378,128210.7404178922
2379,109295.57776990205
2380,77481.76217121088
2381,261101.4118344034
2382,117488.16556986512
2383,134001.52114855865
2384,239793.28634779778
2385,198491.7835850774
2386,238358.5504181163
2387,71275.75609784403
2388,100267.23131052296
2389,161402.6003870484
2390,57083.65239142492
2391,100213.59398270727
2392,152677.28415393655
2393,89527.11326268213
2394,397541.69423494255
2395,60271.386269983166
2396,191884.79643140547
2397,136633.2608797199
2398,390957.53035638947
2399,172962.40000422994
2400,148024.06010788292
2401,172711.39115309183
2402,86825.92285460407
2403,87993.18520280003
2404,210613.66017191016
2405,121348.95061287939
2406,78839.71219804342
2407,99752.51011415708
2408,105970.86090348737
2409,94394.28164202433
2410,316567.22517978377
2411,158594.24418529382
2412,111376.71507025111
2413,72032.74884484604
2414,224307.73635745514
2415,64353.68229064054
2416,190469.41173904669
2417,146161.62949224483
2418,55523.41690257632
2419,44629.57422081265
2420,64557.8136038753
2421,127910.19027056092
2422,189089.02927422398
2423,124088.39522447184
2424,86090.65417370187
2425,306781.91757572093
2426,129717.3373052369
2427,227373.15936590554
2428,156929.52574301057
2429,364551.5342505813
2430,65732.45990673729
2431,101080.1733892001
2432,76698.51169601419
2433,253834.85821313612
2434,267613.8394591094
2435,106728.11569560952
2436,89428.20133326763
2437,88617.86572274668
2438,61913.86552367441
2439,39816.13756961812
2440,57536.052003957484
2441,148446.93694306703
2442,88022.66438921745
2443,83001.99324221046
2444,81962.53233056646
2445,78040.35683273271
2446,135487.91123569998
2447,138926.58536946555
2448,331171.8741837097
2449,63754.36225913299
2450,62364.1414423003
2451,96656.61245535262
2452,79675.38505533124
2453,88084.09746967099
2454,106487.69018986872
2455,254956.86411564305
2456,139381.96699682405
2457,158896.090714004
2458,69807.61468779117
2459,77472.33101127326
2460,87543.10826454862
2461,226600.9067742713
2462,125961.29662401511
2463,132173.80736178393
2464,189543.46778201923
2465,139332.79830301527
2466,118395.07165687722
2467,76830.18592522241
2468,84240.61954371692
2469,103549.04628538738
2470,106343.17513845584
2471,265811.6170194614
2472,82077.68876265161
2473,85830.83810672836
2474,167652.39569831296
2475,66969.24754805729
2476,103041.72518420851
2477,172460.1682474786
2478,130849.95058716243
2479,145817.52651769057
2480,160642.63033510695
2481,175442.4890081945
2482,109000.88318098067
2483,104707.35766568697
2484,183107.47655476068
2485,190644.2309039955
2486,90114.68174505398
2487,345499.0393763535
2488,53158.877162804936
2489,66313.22356057978
2490,234969.50833984063
2491,41373.131873435486
2492,104191.27130508854
2493,89866.82122677479
2494,258106.7414192845
2495,128324.28000461824
2496,126662.68118002464
2497,133353.98678538113
2498,153402.10972685815
2499,395273.009383611
2500,200536.77277285943
2501,204986.9615672395
2502,88621.92123842848
2503,86495.35780887074
2504,75906.06949749624
2505,68970.68336276086
2506,126676.47586605328
2507,161417.4079350519
2508,110903.51456145925
2509,159454.36649628956
2510,151635.31393361613
2511,77372.49384460476
2512,132049.66313892658
2513,62629.884873937866
2514,268936.45155872573
2515,60830.52305676012
2516,115857.53767225712
2517,195756.73242150125
2518,83539.03947835063
2519,126664.43679195832
2520,206535.07844756104
2521,194546.5672478331
2522,150056.56913179782
2523,103621.15609178862
2524,132768.18529639617
2525,71629.75331217266
2526,66192.08482722283
2527,76346.72394746795
2528,93583.11350085009
2529,110260.73859249853
2530,72032.41904984831
2531,74888.63877114323
2532,204229.9020793604
2533,142038.43848660728
2534,193874.15409200033
2535,103525.53819413963
2536,84011.76790573422
2537,75801.63154135224
2538,209143.02111644592
2539,146078.36871863517
2540,57049.34733693601
2541,145781.32573613475
2542,83770.88181349757
2543,178410.5171343137
2544,155427.6667275023
2545,79036.91972266654
2546,63918.31370123342
2547,142512.130418564
2548,87390.75883783335
2549,77487.9261774127
2550,109348.25758147571
2551,89023.26607223891
2552,90084.15406366516
2553,120877.62887161353
2554,138410.58578203962
2555,192749.73473709574
2556,126151.08374935845
2557,131261.33931430586
2558,63516.624092597245
2559,70513.13227372998
2560,96627.07238957084
2561,172181.27280882013
2562,78047.99576046696
2563,122919.6917904017
2564,63995.21018059916
2565,102917.52165252881
2566,131529.60046097822
2567,52675.78404205588
2568,184494.47068063953
2569,135931.21784644036
2570,117576.31932056187
2571,67239.5795767865
2572,54147.22815576814
2573,139986.7482487685
2574,239873.38760426562
2575,112311.25243149651
2576,67925.34022412932
2577,136249.1869356561
2578,135247.35611528537
2579,219790.06226081165
2580,68915.20908646203
2581,83299.74793887786
2582,113013.04462284176
2583,87443.5308420768
2584,135991.72321682062
2585,140709.95881756922
2586,71498.27097236778
2587,121583.18950562044
2588,125891.40158348762
2589,76152.9839858331
2590,128989.92389362016
2591,103262.0024097999
2592,213838.96602107902
2593,84259.05754912051
2594,200589.77035485514
2595,59866.25197056983
2596,137642.51002122893
2597,60601.716888058945
2598,116659.82366674663
2599,81113.57197360715
2600,67012.73478875932
2601,76695.02128005477
2602,65003.28278424006
2603,78173.1222058151
2604,123068.49372629498
2605,118251.349568127
2606,148045.39243784876
2607,160748.6467154809
2608,146985.89700421656
2609,95339.79974746997
2610,68527.49863635542
2611,51252.14144916476
2612,128586.99720829983
2613,194580.1850834691
2614,48649.62066841661
2615,104906.4081720774
2616,131106.31773944525
2617,68479.90998468094
2618,87564.33650842278
2619,114741.13771656429
2620,117656.03166661526
2621,150522.75276959245
2622,75001.83917878232
2623,69094.12284456058
2624,88572.45037661828
2625,225262.877434057
2626,83454.20834755433
2627,221515.32893662847
2628,155268.67393854607
2629,157112.2089374848
2630,75238.64998567912
2631,277971.82983933826
2632,77912.38966111235
2633,244732.0591666813
2634,130482.10374591262
2635,43700.8792164403
2636,166940.54428517024
2637,236892.54140381172
2638,102039.42808261293
2639,76924.78711911698
2640,86655.08778905835
2641,65310.37686676225
2642,105299.0314091791
2643,92667.9523061685
2644,174959.67748439635
2645,274137.506153407
2646,99796.87567558311
2647,349325.41060538666
2648,123629.202718239
2649,126033.66812812707
2650,100798.78953659735
2651,141596.24781050615
2652,73708.83925967703
2653,153354.39316998655
2654,192782.82707783932
2655,98542.21349838485
2656,150922.36933689474
2657,77056.90374790534
2658,229339.35158277088
2659,70052.11175700335
2660,268032.5037995047
2661,96852.88227892981
2662,62856.79300180628
2663,98471.83703715375
2664,131978.99247683826
2665,70569.12177012577
2666,80327.12592373416
2667,198821.03116999575
2668,159644.8578268731
2669,91324.37942651936
2670,124381.41808924955
2671,140046.7172444005
2672,165010.39952536326
2673,174016.20052503163
2674,62813.98082812311
2675,72458.39522620896
2676,69335.65297497668
2677,163297.67303443505
2678,63171.74851666377
2679,100811.35979603174
2680,194051.95983653638
2681,189816.03577136638
2682,63372.8777481689
2683,136750.17820058385
2684,120399.66003612668
2685,189656.7481890909
2686,171466.42111873208
2687,107993.2881886352
2688,81431.13665067889
2689,273489.36016432807
2690,212923.52297092197
2691,228337.72589218104
2692,153309.78372964167
2693,99522.16930475201
2694,77742.4787802142
2695,62271.12702618786
2696,133087.93991699518
2697,46357.38674175901
2698,159739.31128434755
2699,81095.87324166686
2700,115372.33800914935
2701,306905.6605825852
2702,66753.29944622441
2703,399394.1805828126
2704,203398.9226669555
2705,54179.5114938352
2706,129492.08993121114
2707,73732.17805759245
2708,146266.1043538881
2709,77085.40375535838
2710,178428.4752634912
2711,87229.03351056478
2712,129866.09429953972
2713,109312.4387527076
2714,122905.87628779061
2715,132314.02039939235
2716,117929.12363180533
2717,86949.82468541726
2718,165998.4094794418
2719,175674.36579508136
2720,159857.31883584507
2721,145297.68440606643
2722,123829.87598658497
2723,258438.84559626773
2724,93187.30391965002
2725,103115.14309076608
2726,229117.31872392105
2727,243248.63924337956
2728,118616.10566626558
2729,251479.9294566832
2730,153442.4995855755
2731,77550.01358889513
2732,99113.64274401272
2733,66806.85719271749
2734,77224.03331404037
2735,113980.02230152769
2736,91706.7819827724
2737,183783.2584463826
2738,68904.03869058478
2739,59594.97074157737
2740,81740.33588302792
2741,115541.9905130825
2742,328527.202886615
2743,56604.582811872526
2744,107510.85249174372
2745,89838.73211472687
2746,103291.86196493209
2747,63812.599027187134
2748,126584.8622915114
2749,58937.36011414423
2750,133398.0106059754
2751,108953.31609579708
2752,139185.3271171303
2753,259004.53119102685
2754,186797.76723379784
2755,223761.07572660997
2756,166307.5664134901
2757,188944.66217643378
2758,242899.54339114402
2759,96838.59514686464
2760,136495.12848938676
2761,70692.14399653001
2762,145326.7582904291
2763,75611.97140947184
2764,110468.69461915096
2765,76269.7106846451
2766,126215.8263298033
2767,55552.23106531914
2768,68662.42556723653
2769,73258.9449018395
2770,190992.76052185052
2771,161391.71907965347
2772,109714.20574691954
2773,105460.68634032623
2774,390241.6983322489
2775,270420.076388655
2776,258955.6959820947
2777,76574.85893559107
2778,57954.802230118716
2779,143649.2475513121
2780,219022.95820244303
2781,278449.7351082322
2782,236063.08795954086
2783,143971.90759186362
2784,126124.85976702644
2785,87963.03090679618
2786,208037.22308765765
2787,66315.86020798534
2788,61790.89282782868
2789,121868.69024159393
2790,156197.63097578133
2791,112216.1982328501
2792,96498.82706604702
2793,113437.1005836845
2794,47147.73533962761
2795,153547.92346472738
2796,83848.76496552622
2797,132100.1938979602
2798,248385.3178874637
2799,85124.76192173283
2800,406760.9241055206
2801,130013.81889170395
2802,101087.27815123198
2803,205603.7449950988
2804,114128.52926676488
2805,216691.94854918463
2806,131703.52515401464
2807,324459.5280275369
2808,116774.45401137033
2809,69794.038369771
2810,126152.60585731998
2811,93859.40775930602
2812,105389.24022099772
2813,148885.91744213377
2814,76755.45964432231
2815,116647.26315624935
2816,57439.48963658111
2817,107286.56889220249
2818,416990.40145546925
2819,64262.97368975965
2820,96889.98474543616
2821,138949.31788205466
2822,147443.48048927114
2823,132241.2919230226
2824,165672.13804643234
2825,82085.70774575399
2826,80142.20947022282
2827,191478.2332714385
2828,234447.51155358838
2829,162636.45171095815
2830,63231.638766569835
2831,106351.63539729068
2832,89970.41505296646
2833,88280.12115327027
2834,230651.0159251685
2835,145086.71656202144
2836,137861.80985354815
2837,69817.15182883493
2838,77597.26224295174
2839,88316.9433227119
2840,71230.36511233484
2841,255211.20248706694
2842,271051.9542280553
2843,170421.05056589915
2844,116796.38733377203
2845,79818.84853920841
2846,128767.49575290996
2847,77043.75323509522
2848,244044.26086647995
2849,60435.5005542611
2850,360678.0577959632
2851,92843.44194464492
2852,139407.68271162463
2853,112204.72048014619
2854,140445.4024621587
2855,128208.94446428021
2856,158937.96946071082
2857,136241.29757210976
2858,93189.45764150964
2859,55329.889143624874
2860,60223.25427454019
2861,36628.34480497984
2862,117286.985663903
2863,61681.60861317227
2864,138877.95916587586
2865,67237.12621307938
2866,89528.42708380347
2867,106820.49391740948
2868,84767.40489039352
2869,100215.57352919845
2870,100938.78883495962
2871,484690.1854257717
2872,96375.3972365262
2873,76414.47850682531
2874,123850.91334260837
2875,114872.69970593002
2876,128850.46758268205
2877,102448.59955944875
2878,69151.87965462128
2879,116658.71406953907
2880,130646.85951353337
2881,121371.38067878761
2882,322389.9764537778
2883,164012.58849385637
2884,56847.498877787315
2885,274770.5173181136
2886,144345.24739626265
2887,76278.3278348979
2888,49230.129275121355
2889,34276.07593723244
2890,143197.11052966147
2891,126878.65331708966
2892,124609.90635485604
2893,76677.54895017273
2894,123271.35097889892
2895,128446.96782244722
2896,225012.48771704527
2897,185107.15700403907
2898,124342.79919116868
2899,73737.93765150144
2900,87884.71939596793
2901,70331.74403027576
2902,117973.36440376358
2903,96884.43123404554
2904,66014.04556247893
2905,45617.27412038196
2906,116608.34222125828
2907,97821.71803918484
2908,82228.24044031628
2909,219697.2179812053
2910,99801.2889878042
2911,63467.09029529807
2912,126056.93418851426
2913,141584.97949934812
2914,119747.33269144347
2915,124639.91324598057
2916,125993.2389588974
2917,124390.29282004503
2918,161344.43351745352
2919,58116.607931273466
2920,460619.9669964765
2921,236663.8199072868
2922,146188.94245497862
2923,165222.18207593795
2924,163678.911198126
2925,108165.65990977015
2926,111035.78510694116
2927,108151.26910404603
2928,137717.46158064323
2929,288138.5362501839
2930,80260.42872483937
2931,75222.69593042368
2932,65886.8312150553
2933,54763.37494994546
2934,121098.84154644111
2935,193176.84625991073
2936,92403.99122138978
2937,239355.4018699152
2938,234286.10229520092
2939,253929.99827660943
2940,128987.07632249237
2941,100891.25710854022
2942,75114.39868569608
2943,114756.18180859355
2944,122729.31179642687
2945,111885.68764491446
2946,134275.92525710704
2947,68401.1156623658
2948,332986.8873077229
2949,132244.8916623728
2950,153448.99945584207
2951,406127.8022408593
2952,51979.43239126697
2953,74497.74153027595
2954,66947.47841403255
2955,173289.38270457808
2956,136917.5609687875
2957,67653.28156514418
2958,83238.73689974823
2959,167816.99468399477
2960,37962.87416469435
2961,209138.00637261404
2962,71307.49680575529
2963,44762.010042221096
2964,70738.7928607369
2965,66531.66791698543
2966,50336.958080634366
2967,132053.0886535612
2968,137632.18661510223
2969,79263.43406754785
2970,185582.41728759458
2971,121635.60342673484
2972,128083.28084631856
2973,162622.5411371415
2974,89112.27737911175
2975,113604.46809612948
2976,59184.827646457044
2977,212283.44744486958
2978,273859.0404335902
2979,89607.96372393634
2980,423833.7315030831
2981,116271.83792581483
2982,146469.91335528347
2983,141404.5130970014
2984,143827.79251747968
2985,104345.57596300861
2986,209239.8815009049
2987,160768.69233420235
2988,262738.6068883992
2989,151816.83794426944
2990,114011.54255296342
2991,138597.29099062894
2992,83487.24811976332
2993,348054.55710688443
2994,210025.50812491903
2995,123927.76950067403
2996,316186.78583912377
2997,71113.41312199905
2998,92828.33966117956
2999,108093.30806760075
3000,90998.81107233018
3001,136703.05289862462
3002,133847.65781083275
3003,57741.50002106731
3004,86749.14927387208
3005,133396.59421137397
3006,158561.87457329518
3007,137297.28306744547
3008,190717.37225441006
3009,80332.67388972816
3010,107851.67487993394
3011,48530.247344111944
3012,117680.38030719168
3013,210615.49738275926
3014,222954.23483628384
3015,95122.70223193585
3016,91515.6257182806
3017,82358.57251705248
3018,127896.389904459
3019,189589.90223976207
3020,183029.1965351781
3021,140313.5719026461
3022,114237.06061837586
3023,134352.70975459303
3024,109254.50687515285
3025,183079.39355653775
3026,79941.98717578262
3027,66707.08052652322
3028,268647.80094187707
3029,210746.32573170212
3030,108749.21307407974
3031,237475.30006274692
3032,99395.85761887449
3033,195977.10103628782
3034,73881.09052549189
3035,71473.81681958263
3036,155701.49070561066
3037,95012.06264297785
3038,209993.84098381797
3039,103783.75826125075
3040,66859.58862400979
3041,157871.1102772913
3042,118430.0971891279
3043,119389.54179179175
3044,75006.79168596724
3045,133101.61233447338
3046,81017.68260884701
3047,84055.47038032068
3048,112325.9213515702
3049,95422.68866139898
3050,175027.4975687254
3051,228316.5580182044
3052,177204.15427024363
3053,158987.89953608674
3054,210395.97314897183
3055,78678.68000950501
3056,458638.9649414397
3057,127297.76082203636
3058,70199.97335892436
3059,57088.22020206455
3060,132423.94364797368
3061,76689.28509424209
3062,86896.20165749594
3063,132656.12112859995
3064,171014.31419894117
3065,83183.95084463489
3066,108628.01645038361
3067,55555.747804141865
3068,114004.31664067859
3069,311732.29568732803
3070,216218.52803271514
3071,107231.90356290062
3072,95855.35603610976
3073,91365.91870814902
3074,162041.03849050595
3075,140876.15338022646
3076,221331.28838464303
3077,114946.40045963367
3078,58752.10075926064
3079,74092.41411049843
3080,54299.32403823674
3081,86688.72027972042
3082,160993.72574609803
3083,143942.6061941037
3084,102618.50536694229
3085,88282.67086012723
3086,129121.31494402772
3087,57178.09066743147
3088,124700.45798778115
3089,243605.01223613016
3090,90044.76363891958
3091,93715.22165868689
3092,66799.09010322175
3093,147130.4620500554
3094,118016.02877854262
3095,69157.75601523106
3096,63543.14781486909
3097,182403.10440526306
3098,156542.57560594304
3099,147812.10709223856
3100,178869.18858144566
3101,137656.8954537225
3102,119291.52958865979
3103,119805.40022207516
3104,170503.76818856527
3105,65135.428179594375
3106,95028.9042228856
3107,311478.1972039223
3108,172689.66104469422
3109,99800.64336491608
3110,99846.56742642912
3111,174900.36834330304
3112,323847.91817673115
3113,53233.88229433441
3114,135086.9621901703
3115,233715.04878591304
3116,51055.688234054265
3117,42758.70155520221
3118,63943.63321654831
3119,135072.30239702523
3120,102485.82859314317
3121,61925.01772539845
3122,61864.68042657711
3123,172119.42305337786
3124,105785.3312732072
3125,150590.37318721088
3126,66478.70516491406
3127,199824.43985683096
3128,152863.41720041906
3129,163496.23637173756
3130,214494.36345433941
3131,80332.25708337993
3132,162052.20754303978
3133,129633.25828859796
3134,65678.93239830459
3135,65130.15867458302
3136,100969.92916862718
3137,120295.23445077818
3138,141489.0466281676
3139,61569.671286369296
3140,83355.23276416793
3141,60018.62749641031
3142,190725.2676829088
3143,61996.330554890184
3144,166900.20103094575
3145,160927.68143301664
3146,240104.68561700944
3147,72351.21785471353
3148,162919.12148368082
3149,75220.06990545943
3150,146326.86971736513
3151,265886.3040540858
3152,42390.101640114124
3153,77429.09158653174
3154,187291.59468563434
3155,75068.51745940009
3156,178165.31531969205
3157,299316.38338371954
3158,145884.6821713836
3159,108791.45879888028
3160,40544.41331648383
3161,62665.70587550939
3162,161993.9594562638
3163,47568.13299493916
3164,133365.306207488
3165,258883.39766711462
3166,88261.60075090155
3167,105731.2898220687
3168,152736.47466920895
3169,156761.14265932154
3170,105425.81926222055
3171,95321.1729450333
3172,112087.15617760418
3173,68405.52663798201
3174,133756.36436011232
3175,68145.67421351395
3176,44979.90504462905
3177,68665.80352484003
3178,111572.75963443023
3179,164788.77352521542
3180,111426.91308741181
3181,116183.38742537494
3182,104950.30965247891
3183,91100.33396839607
3184,128402.81539776086
3185,89501.06199072266
3186,104055.24203236372
3187,149505.47699730942
3188,76138.40322906777
3189,129510.50077791573
3190,89713.32680191108
3191,228534.25369589872
3192,99529.53894932223
3193,128843.0001030538
3194,167970.8772654493
3195,191337.65331369938
3196,103176.15487356606
3197,65628.30631476795
3198,128151.58342268433
3199,153571.0533935682
3200,136476.6479545221
3201,90503.78573941455
3202,159666.88200451303
3203,307030.2594532361
3204,237629.30748311582
3205,108793.96487127151
3206,200248.80304951846
3207,96665.78264121155
3208,159215.41679482194
3209,93296.67374315372
3210,189415.3333683822
3211,59338.46583643035
3212,132010.4740356641
3213,138236.17439472128
3214,104647.28019202469
3215,90152.60642700744
3216,149629.15772440456
3217,166325.97549667515
3218,263072.5866880583
3219,114099.43338175146
3220,68179.63182454646
3221,77956.23551324902
3222,102523.73222582342
3223,75182.69670275414
3224,95443.4608642308
3225,173249.23740322154
3226,138544.77151835166
3227,156245.2207754797
3228,108183.3311617687
3229,234348.99587983303
3230,123324.07376579032
3231,128465.15253605846
3232,121799.34842770746
3233,180053.90534000105
3234,185592.48091494344
3235,132133.8687745761
3236,127755.9348291541
3237,195007.16112397637
3238,80254.26284156626
3239,102832.38338330637
3240,108143.0524869967
3241,151783.2258027332
3242,49549.42998583057
3243,154159.34345221025
3244,195531.8976473051
3245,136533.59551862162
3246,267643.30859060434
3247,217432.5924395554
3248,108820.60054857697
3249,95235.62912993625
3250,158667.85956233228
3251,256770.44854882575
3252,150498.40632022804
3253,218649.61639607398
3254,54161.44656664046
3255,84114.57753745643
3256,52504.705070469914
3257,340868.06380781013
3258,238893.1095616455
3259,116225.50173949105
3260,61409.34842702846
3261,125318.00931680454
3262,123263.42689901897
3263,140500.1822801247
3264,168943.39018066225
3265,75728.27094127116
3266,182388.7566368883
3267,73834.96420648471
3268,155770.159896947
3269,272479.15997318766
3270,178974.04830284603
3271,79513.85942721988
3272,159150.95399227552
3273,118494.89311661797
3274,67581.72200263325
3275,73344.30875082711
3276,224583.364914506
3277,139959.53322311534
3278,90380.13328759825
3279,118371.69064875938
3280,57591.25061512537
3281,87229.19699307675
3282,281744.61162731104
3283,290803.5648166724
3284,86636.23820390912
3285,105548.76376842431
3286,230878.96194450412
3287,165015.55885506546
3288,157280.5529328921
3289,77464.03555048296
3290,147559.5793168167
3291,167339.0808561258
3292,157503.38329168104
3293,117895.51173499782
3294,138308.99404388366
3295,107009.2466784217
3296,105408.2570965735
